10  0 10 JBBCCCJDD..MJAAL.MFFKL.N..KGGN.HH...
14  4 10 JBBCCCJDDL.MJAAL.M...FFN..KGGN..K.HH F97 H97 K99 L99
14  4 10 JBBCCCJ..LDDJAAL.MFFK..M..KGGN.HH..N D97 L99 M99 N99
15  5 10 .BBCCCJ.DD.MJAAL.MJFFL.N..KGGNHHK... D99 F99 H99 J99 K99
15  5 10 .BBCCC..DD.MJAAL.MJFFL.NJ.KGGNHHK... D99 F99 H99 J98 K99
15  5 10 JBBCCCJ.DD.MJAAL.M.FFL....KGGNHHK..N D99 F99 H99 K99 N99
15  5 10 JBBCCCJ.DD..JAAL.MFF.L.M..KGGNHHK..N D99 H99 K99 M99 N99
15  5 10 .BBCCCJ.DD.MJAAL.MJFFL.N..KGGN..KHH. D99 F99 H98 J99 K99
15  5 10 .BBCCC..DD.MJAAL.MJFFL.NJ.KGGN..KHH. D99 F99 H98 J98 K99
15  5 10 .BBCCC..DD.M.AAL.MJFFL.NJ.KGGNJ.KHH. D99 F99 H98 J97 K99
15  5 10 JBBCCCJ.DD.MJAAL.M.FFL....KGGN..KHHN D99 F99 H98 K99 N99
15  5 10 JBBCCCJ.DD..JAAL.MFF.L.M..KGGN..KHHN D99 H98 K99 M99 N99
15  5 10 .BBCCCJ.DD.MJAAL.MJFFL.N..KGGN..K.HH D99 F99 H97 J99 K99
15  5 10 .BBCCC..DD.MJAAL.MJFFL.NJ.KGGN..K.HH D99 F99 H97 J98 K99
15  5 10 .BBCCC..DD.M.AAL.MJFFL.NJ.KGGNJ.K.HH D99 F99 H97 J97 K99
15  5 10 .BBCCCJ..DDMJAAL.MJFFL.N..KGGNHHK... D98 F99 H99 J99 K99
15  5 10 .BBCCC...DDMJAAL.MJFFL.NJ.KGGNHHK... D98 F99 H99 J98 K99
15  5 10 JBBCCCJ..DDMJAAL.M.FFL....KGGNHHK..N D98 F99 H99 K99 N99
15  5 10 JBBCCCJ..DD.JAAL.MFF.L.M..KGGNHHK..N D98 H99 K99 M99 N99
15  5 10 .BBCCCJ..DDMJAAL.MJFFL.N..KGGN..KHH. D98 F99 H98 J99 K99
15  5 10 .BBCCC...DDMJAAL.MJFFL.NJ.KGGN..KHH. D98 F99 H98 J98 K99
15  5 10 .BBCCC...DDM.AAL.MJFFL.NJ.KGGNJ.KHH. D98 F99 H98 J97 K99
15  5 10 JBBCCCJ..DDMJAAL.M.FFL....KGGN..KHHN D98 F99 H98 K99 N99
15  5 10 JBBCCCJ..DD.JAAL.MFF.L.M..KGGN..KHHN D98 H98 K99 M99 N99
15  5 10 .BBCCCJ..DDMJAAL.MJFFL.N..KGGN..K.HH D98 F99 H97 J99 K99
15  5 10 .BBCCC...DDMJAAL.MJFFL.NJ.KGGN..K.HH D98 F99 H97 J98 K99
15  5 10 .BBCCC...DDM.AAL.MJFFL.NJ.KGGNJ.K.HH D98 F99 H97 J97 K99
15  5 10 BB.CCCJDD..MJAAL.MJFFL.N..KGGNHHK... B99 F99 H99 J99 K99
15  5 10 .BBCCCJDDL.MJAAL.MJFF..N..KGGNHHK... F99 H99 J99 K99 L99
15  5 10 .BBCCCJDD..MJAAL.MJFFL....KGGNHHK..N F99 H99 J99 K99 N99
15  5 10 BB.CCC.DD..MJAAL.MJFFL.NJ.KGGNHHK... B99 F99 H99 J98 K99
15  5 10 .BBCCCDD...MJAAL.MJFFL.NJ.KGGNHHK... D99 F99 H99 J98 K99
15  5 10 .BBCCC.DDL.MJAAL.MJFF..NJ.KGGNHHK... F99 H99 J98 K99 L99
15  5 10 .BBCCC.DD..MJAAL.MJFFL..J.KGGNHHK..N F99 H99 J98 K99 N99
15  5 10 JBBCCCJDDL.MJAAL.M.FF.....KGGNHHK..N F99 H99 K99 L99 N99
15  5 10 JBBCCCJDD...JAAL.M.FFL.M..KGGNHHK..N F99 H99 K99 M99 N99
15  5 10 .BBCCCJDDL.MJAAL.MJ.FF.N..KGGNHHK... F98 H99 J99 K99 L99
15  5 10 .BBCCC.DDL.MJAAL.MJ.FF.NJ.KGGNHHK... F98 H99 J98 K99 L99
15  5 10 JBBCCCJDDL.MJAAL.M..FF....KGGNHHK..N F98 H99 K99 L99 N99
15  5 10 .BBCCCJDDL.MJAAL.MJ..FFN..KGGNHHK... F97 H99 J99 K99 L99
15  5 10 .BBCCC.DDL.MJAAL.MJ..FFNJ.KGGNHHK... F97 H99 J98 K99 L99
15  5 10 JBBCCCJDDL.MJAAL.M..KFFN..KGGNHH.... F97 H99 K98 L99
15  5 10 JBBCCCJDDL.MJAAL.M...FF...KGGNHHK..N F97 H99 K99 L99 N99
15  5 10 JBBCCCJDDL.MJAAL.M....FF..KGGNHHK..N F96 H99 K99 L99 N99
15  5 10 JBBCCCJDDL..JAAL.MFF...M..KGGNHHK..N H99 K99 L99 M99 N99
15  5 10 JBBCCCJ...DDJAAL.MFF.L.M..KGGNHHK..N D97 H99 K99 M99 N99
15  5 10 JBBCCCJ..LDDJAAL.MFFK..M..KGGNHH...N D97 H99 L99 M99 N99
15  5 10 JBBCCCJ..LDDJAAL.MFFK..M..KGGN..HH.N D97 H99 L99 M99 N99
15  5 10 BB.CCCJDD..MJAAL.MJFFL.N..KGGN..KHH. B99 F99 H98 J99 K99
15  5 10 .BBCCCJDDL.MJAAL.MJFF..N..KGGN..KHH. F99 H98 J99 K99 L99
15  5 10 .BBCCCJDD..MJAAL.MJFFL....KGGN..KHHN F99 H98 J99 K99 N99
15  5 10 BB.CCC.DD..MJAAL.MJFFL.NJ.KGGN..KHH. B99 F99 H98 J98 K99
15  5 10 .BBCCCDD...MJAAL.MJFFL.NJ.KGGN..KHH. D99 F99 H98 J98 K99
15  5 10 .BBCCC.DDL.MJAAL.MJFF..NJ.KGGN..KHH. F99 H98 J98 K99 L99
15  5 10 .BBCCC.DD..MJAAL.MJFFL..J.KGGN..KHHN F99 H98 J98 K99 N99
15  5 10 .BBCCC.DD..MAA.L.MJFFL.NJ.KGGNJ.KHH. A99 F99 H98 J97 K99
15  5 10 BB.CCC.DD..M.AAL.MJFFL.NJ.KGGNJ.KHH. B99 F99 H98 J97 K99
15  5 10 .BBCCCDD...M.AAL.MJFFL.NJ.KGGNJ.KHH. D99 F99 H98 J97 K99
15  5 10 .BBCCC.DDL.M.AAL.MJFF..NJ.KGGNJ.KHH. F99 H98 J97 K99 L99
15  5 10 .BBCCC.DD..M.AAL.MJFFL..J.KGGNJ.KHHN F99 H98 J97 K99 N99
15  5 10 JBBCCCJDDL.MJAAL.M.FF.....KGGN..KHHN F99 H98 K99 L99 N99
15  5 10 JBBCCCJDD...JAAL.M.FFL.M..KGGN..KHHN F99 H98 K99 M99 N99
15  5 10 .BBCCCJDDL.MJAAL.MJ.FF.N..KGGN..KHH. F98 H98 J99 K99 L99
15  5 10 .BBCCC.DDL.MJAAL.MJ.FF.NJ.KGGN..KHH. F98 H98 J98 K99 L99
15  5 10 .BBCCC.DDL.M.AAL.MJ.FF.NJ.KGGNJ.KHH. F98 H98 J97 K99 L99
15  5 10 JBBCCCJDDL.MJAAL.M..FF....KGGN..KHHN F98 H98 K99 L99 N99
15  5 10 .BBCCCJDDL.MJAAL.MJ..FFN..KGGN..KHH. F97 H98 J99 K99 L99
15  5 10 .BBCCC.DDL.MJAAL.MJ..FFNJ.KGGN..KHH. F97 H98 J98 K99 L99
15  5 10 .BBCCC.DDL.M.AAL.MJ..FFNJ.KGGNJ.KHH. F97 H98 J97 K99 L99
15  5 10 JBBCCCJDDL.MJAAL.M..KFFN..KGGN...HH. F97 H98 K98 L99
15  5 10 JBBCCCJDDL.MJAAL.M...FF...KGGN..KHHN F97 H98 K99 L99 N99
15  5 10 JBBCCCJDDL.MJAAL.M....FF..KGGN..KHHN F96 H98 K99 L99 N99
15  5 10 JBBCCCJDDL..JAAL.MFF...M..KGGN..KHHN H98 K99 L99 M99 N99
15  5 10 JBBCCCJ...DDJAAL.MFF.L.M..KGGN..KHHN D97 H98 K99 M99 N99
15  5 10 JBBCCCJ..LDDJAAL.MFFK..M..KGGN...HHN D97 H98 L99 M99 N99
15  5 10 BB.CCCJDD..MJAAL.MJFFL.N..KGGN..K.HH B99 F99 H97 J99 K99
15  5 10 .BBCCCJDDL.MJAAL.MJFF..N..KGGN..K.HH F99 H97 J99 K99 L99
15  5 10 BB.CCC.DD..MJAAL.MJFFL.NJ.KGGN..K.HH B99 F99 H97 J98 K99
15  5 10 .BBCCCDD...MJAAL.MJFFL.NJ.KGGN..K.HH D99 F99 H97 J98 K99
15  5 10 .BBCCC.DDL.MJAAL.MJFF..NJ.KGGN..K.HH F99 H97 J98 K99 L99
15  5 10 .BBCCC.DD..MAA.L.MJFFL.NJ.KGGNJ.K.HH A99 F99 H97 J97 K99
15  5 10 BB.CCC.DD..M.AAL.MJFFL.NJ.KGGNJ.K.HH B99 F99 H97 J97 K99
15  5 10 .BBCCCDD...M.AAL.MJFFL.NJ.KGGNJ.K.HH D99 F99 H97 J97 K99
15  5 10 .BBCCC.DDL.M.AAL.MJFF..NJ.KGGNJ.K.HH F99 H97 J97 K99 L99
15  5 10 .BBCCCJDDL.MJAAL.MJ.FF.N..KGGN..K.HH F98 H97 J99 K99 L99
15  5 10 .BBCCC.DDL.MJAAL.MJ.FF.NJ.KGGN..K.HH F98 H97 J98 K99 L99
15  5 10 .BBCCC.DDL.M.AAL.MJ.FF.NJ.KGGNJ.K.HH F98 H97 J97 K99 L99
15  5 10 .BBCCCJDDL.MJAAL.MJ..FFN..KGGN..K.HH F97 H97 J99 K99 L99
15  5 10 .BBCCC.DDL.MJAAL.MJ..FFNJ.KGGN..K.HH F97 H97 J98 K99 L99
15  5 10 .BBCCC.DDL.M.AAL.MJ..FFNJ.KGGNJ.K.HH F97 H97 J97 K99 L99
15  5 10 JBBCCCJDDL.MJAAL.M..KFFN..KGGN....HH F97 H97 K98 L99
16  6 10 BB.CCCJ.DD.MJAAL.MJFFL.N..KGGNHHK... B99 D99 F99 H99 J99 K99
16  6 10 .BBCCCJ.DD.MJAAL.MJFFL....KGGNHHK..N D99 F99 H99 J99 K99 N99
16  6 10 BB.CCC..DD.MJAAL.MJFFL.NJ.KGGNHHK... B99 D99 F99 H99 J98 K99
16  6 10 .BBCCC..DD.MJAAL.MJFFL..J.KGGNHHK..N D99 F99 H99 J98 K99 N99
16  6 10 JBBCCCJ.DD..JAAL.M.FFL.M..KGGNHHK..N D99 F99 H99 K99 M99 N99
16  6 10 BB.CCCJ.DD.MJAAL.MJFFL.N..KGGN..KHH. B99 D99 F99 H98 J99 K99
16  6 10 .BBCCCJ.DD.MJAAL.MJFFL....KGGN..KHHN D99 F99 H98 J99 K99 N99
16  6 10 BB.CCC..DD.MJAAL.MJFFL.NJ.KGGN..KHH. B99 D99 F99 H98 J98 K99
16  6 10 .BBCCC..DD.MJAAL.MJFFL..J.KGGN..KHHN D99 F99 H98 J98 K99 N99
16  6 10 .BBCCC..DD.MAA.L.MJFFL.NJ.KGGNJ.KHH. A99 D99 F99 H98 J97 K99
16  6 10 BB.CCC..DD.M.AAL.MJFFL.NJ.KGGNJ.KHH. B99 D99 F99 H98 J97 K99
16  6 10 .BBCCC..DD.M.AAL.MJFFL..J.KGGNJ.KHHN D99 F99 H98 J97 K99 N99
16  6 10 JBBCCCJ.DD..JAAL.M.FFL.M..KGGN..KHHN D99 F99 H98 K99 M99 N99
16  6 10 BB.CCCJ.DD.MJAAL.MJFFL.N..KGGN..K.HH B99 D99 F99 H97 J99 K99
16  6 10 BB.CCC..DD.MJAAL.MJFFL.NJ.KGGN..K.HH B99 D99 F99 H97 J98 K99
16  6 10 .BBCCC..DD.MAA.L.MJFFL.NJ.KGGNJ.K.HH A99 D99 F99 H97 J97 K99
16  6 10 BB.CCC..DD.M.AAL.MJFFL.NJ.KGGNJ.K.HH B99 D99 F99 H97 J97 K99
16  6 10 BB.CCCJ..DDMJAAL.MJFFL.N..KGGNHHK... B99 D98 F99 H99 J99 K99
16  6 10 .BBCCCJ..DDMJAAL.MJFFL....KGGNHHK..N D98 F99 H99 J99 K99 N99
16  6 10 BB.CCC...DDMJAAL.MJFFL.NJ.KGGNHHK... B99 D98 F99 H99 J98 K99
16  6 10 .BBCCC...DDMJAAL.MJFFL..J.KGGNHHK..N D98 F99 H99 J98 K99 N99
16  6 10 JBBCCCJ..DD.JAAL.M.FFL.M..KGGNHHK..N D98 F99 H99 K99 M99 N99
16  6 10 BB.CCCJ..DDMJAAL.MJFFL.N..KGGN..KHH. B99 D98 F99 H98 J99 K99
16  6 10 .BBCCCJ..DDMJAAL.MJFFL....KGGN..KHHN D98 F99 H98 J99 K99 N99
16  6 10 BB.CCC...DDMJAAL.MJFFL.NJ.KGGN..KHH. B99 D98 F99 H98 J98 K99
16  6 10 .BBCCC...DDMJAAL.MJFFL..J.KGGN..KHHN D98 F99 H98 J98 K99 N99
16  6 10 .BBCCC...DDMAA.L.MJFFL.NJ.KGGNJ.KHH. A99 D98 F99 H98 J97 K99
16  6 10 BB.CCC...DDM.AAL.MJFFL.NJ.KGGNJ.KHH. B99 D98 F99 H98 J97 K99
16  6 10 .BBCCC...DDM.AAL.MJFFL..J.KGGNJ.KHHN D98 F99 H98 J97 K99 N99
16  6 10 JBBCCCJ..DD.JAAL.M.FFL.M..KGGN..KHHN D98 F99 H98 K99 M99 N99
16  6 10 BB.CCCJ..DDMJAAL.MJFFL.N..KGGN..K.HH B99 D98 F99 H97 J99 K99
16  6 10 BB.CCC...DDMJAAL.MJFFL.NJ.KGGN..K.HH B99 D98 F99 H97 J98 K99
16  6 10 .BBCCC...DDMAA.L.MJFFL.NJ.KGGNJ.K.HH A99 D98 F99 H97 J97 K99
16  6 10 BB.CCC...DDM.AAL.MJFFL.NJ.KGGNJ.K.HH B99 D98 F99 H97 J97 K99
16  6 10 BBCCC.JDD..MJAAL.MJFFL.N..KGGNHHK... B99 C99 F99 H99 J99 K99
12  7  5 BBCCCMJDD..MJAAL..JFFL.N..KGGNHHK... B99 C99 F99 H99 J99 K99 M99
13  8  5 BBCCCMJ.DD.MJAAL..JFFL.N..KGGNHHK... B99 C99 D99 F99 H99 J99 K99 M99
13  8  5 BBCCCMJ..DDMJAAL..JFFL.N..KGGNHHK... B99 C99 D98 F99 H99 J99 K99 M99
13  8  5 BBCCCM.DD..MJAAL..JFFL.NJ.KGGNHHK... B99 C99 F99 H99 J98 K99 M99
13  8  5 BBCCCMJDDL.MJAAL..JFF..N..KGGNHHK... B99 C99 F99 H99 J99 K99 L99 M99
13  8  5 BBCCCMJDD..MJAAL..JFFL....KGGNHHK..N B99 C99 F99 H99 J99 K99 M99 N99
14  9  5 BBCCCM..DD.MJAAL..JFFL.NJ.KGGNHHK... B99 C99 D99 F99 H99 J98 K99 M99
14  9  5 BBCCCMJ.DD.MJAAL..JFFL....KGGNHHK..N B99 C99 D99 F99 H99 J99 K99 M99 N99
14  9  5 BBCCCM...DDMJAAL..JFFL.NJ.KGGNHHK... B99 C99 D98 F99 H99 J98 K99 M99
14  9  5 BBCCCMJ..DDMJAAL..JFFL....KGGNHHK..N B99 C99 D98 F99 H99 J99 K99 M99 N99
14  9  5 BBCCCMDD...MJAAL..JFFL.NJ.KGGNHHK... B99 C99 D99 F99 H99 J98 K99 M99
14  9  5 BBCCCM.DDL.MJAAL..JFF..NJ.KGGNHHK... B99 C99 F99 H99 J98 K99 L99 M99
14  9  5 BBCCCM.DD..MJAAL..JFFL..J.KGGNHHK..N B99 C99 F99 H99 J98 K99 M99 N99
14  9  5 BBCCCMJDDL.MJAAL..J.FF.N..KGGNHHK... B99 C99 F98 H99 J99 K99 L99 M99
14  9  5 BBCCCMJDDL.MJAAL..J..FFN..KGGNHHK... B99 C99 F97 H99 J99 K99 L99 M99
14  9  5 BBCCCMJDDL.MJAAL..JFF.....KGGNHHK..N B99 C99 F99 H99 J99 K99 L99 M99 N99
15 10  5 BBCCCM..DD.MJAAL..JFFL..J.KGGNHHK..N B99 C99 D99 F99 H99 J98 K99 M99 N99
15 10  5 BBCCCM...DDMJAAL..JFFL..J.KGGNHHK..N B99 C99 D98 F99 H99 J98 K99 M99 N99
15 10  5 BBCCCMDD.L.MJAAL..JFF..NJ.KGGNHHK... B99 C99 D99 F99 H99 J98 K99 L99 M99
15 10  5 BBCCCMDD...MJAAL..JFFL..J.KGGNHHK..N B99 C99 D99 F99 H99 J98 K99 M99 N99
15 10  5 BBCCCM.DDL.MJAAL..J.FF.NJ.KGGNHHK... B99 C99 F98 H99 J98 K99 L99 M99
15 10  5 BBCCCM.DDL.MJAAL..J..FFNJ.KGGNHHK... B99 C99 F97 H99 J98 K99 L99 M99
15 10  5 BBCCCM.DDL.MJAAL..JFF...J.KGGNHHK..N B99 C99 F99 H99 J98 K99 L99 M99 N99
15 10  5 BBCCCMJDDL.MJAAL..J.FF....KGGNHHK..N B99 C99 F98 H99 J99 K99 L99 M99 N99
15 10  5 BBCCCMJDDL.MJAAL..J.KFFN..KGGNHH.... B99 C99 F97 H99 J99 K98 L99 M99
15 10  5 BBCCCMJDDL.MJAAL..J..FF...KGGNHHK..N B99 C99 F97 H99 J99 K99 L99 M99 N99
15 10  5 BBCCCMJDDL.MJAAL..J...FF..KGGNHHK..N B99 C99 F96 H99 J99 K99 L99 M99 N99
16  6 10 BB.CCCJDDL.MJAAL.MJFF..N..KGGNHHK... B99 F99 H99 J99 K99 L99
16  6 10 BB.CCCJDD..MJAAL.MJFFL....KGGNHHK..N B99 F99 H99 J99 K99 N99
16  6 10 .BBCCCJDDL.MJAAL.MJFF.....KGGNHHK..N F99 H99 J99 K99 L99 N99
16  6 10 .BBCCCJDD...JAAL.MJFFL.M..KGGNHHK..N F99 H99 J99 K99 M99 N99
16  6 10 BBCCC..DD..MJAAL.MJFFL.NJ.KGGNHHK... B99 C99 F99 H99 J98 K99
